id,movie_performance_id,name
4834,4913,"Jazz (voice)"
4835,4914,"Ratchet (voice)"
4836,4915,"Ironhide"
42600,4915,"Barricade (voice)"
4837,4916,"Megatron (voice)"
4838,4917,"Bonecrusher (voice) (as Jim Wood)"
4839,4918,"Frenzy (voice)"
4840,4919,"Starscream (voice) (as Charlie Adler)"
4841,4920,"Man on Corner (uncredited)"
4842,4921,"Strike Team Soldier (uncredited)"
4843,4922,"Arctic Explorer (uncredited)"
4844,4923,"Secret Service Agent (uncredited)"
4845,4924,"National Deputy Directory of Operations (uncredited)"
4846,4925,"Football Coach (uncredited)"
4847,4926,"USMC Private (uncredited)"
4848,4927,"Cafe Kid (uncredited)"
4849,4928,"ASI Security Woman (uncredited)"
4850,4929,"SWAT Cop (uncredited)"
4851,4930,"Sector 7 commando (uncredited)"
4852,4931,"Soldier (uncredited)"
4853,4932,"Reporter (uncredited)"
4854,4933,"Glen's cousin (uncredited)"
4855,4934,"SWAT team member (uncredited)"
4856,4935,"Car Lot Security Guard (uncredited)"
4857,4936,"SWAT Team (uncredited)"
4858,4937,"Bald Ranger Team Member (uncredited)"
4859,4938,"Secret Service Agent (uncredited)"
4860,4939,"Pedestrian (uncredited)"
4861,4940,"Scientist (uncredited)"
4862,4941,"Lead Scientist (uncredited)"
4863,4942,"Mission City Runner (uncredited)"
4864,4943,"Pentagon Ops Officer (uncredited)"
4865,4944,"Charlie"
4866,4945,"Vic"
4867,4946,"Rusti"
4868,4947,"Culligan"
4869,4948,"Ronny"
4870,4949,"Sidney"
4871,4950,"Renata"
4872,4951,"Roy Gelles"
4873,4952,"Officer Tyler"
4874,4953,"Francie"
4875,4954,"Dennis"
4876,4955,"Restaurateur"
4877,4956,"Manager"
4878,4957,"Pete"
4879,4958,"Councilman Williams"
4880,4959,"Dottie"
4881,4960,"Stan"
4882,4961,"Melissa"
4883,4962,"Sarabeth"
4884,4963,"Spencer (as Max Kirsh)"
4885,4964,"Christian Girl"
4886,4965,"Boyfriend"
4887,4966,"Stroke"
4888,4967,"Gladys"
4889,4968,"Clerk"
4890,4969,"Bill Guerrard"
4891,4970,"Shelby"
4892,4971,"Pearl (as Merideth Maresh)"
4893,4972,"Biscuit"
4894,4973,"Bartender (uncredited)"
4895,4974,"Lounge Patron (uncredited)"
4896,4975,"Bar Patron (uncredited)"
4897,4976,"Restaurant Busboy (uncredited)"
4898,4977,"Restaurant Patron (uncredited)"
4899,4978,"Santa Claus (uncredited)"
4900,4979,"Cupcake (uncredited)"
4901,4980,"Cody Maverick (voice)"
4902,4981,"Zeke 'Big Z' Topanga"
42601,4981,"'Geek' (voice)"
4903,4982,"Lani Aliikai (voice)"
4904,4983,"Chicken Joe (voice)"
4905,4984,"Reggie Belafonte (voice)"
4906,4985,"Tank 'The Shredder' Evans (voice)"
4907,4986,"Mikey Abromowitz (voice)"
4908,4987,"Kelly (voice)"
4909,4988,"Rob (voice)"
4910,4989,"SPEN Announcer (voice)"
4911,4990,"Filmmaker (voice)"
4912,4991,"Filmmaker (voice)"
4913,4992,"Glen Maverick (voice)"
4914,4993,"Edna Maverick (voice) (as Dana L. Belben)"
4915,4994,"Arnold (voice)"
4916,4995,"Kate (voice)"
4917,4996,"Smudge (voice)"
4918,4997,"Ivan"
4919,4998,"Additional Voices (voice)"
4920,4999,"Additional Voices (voice)"
4921,5000,"Additional Voices (voice)"
4922,5001,"Additional Voices (voice)"
4923,5002,"Additional Voices (voice)"
4924,5003,"Additional Voices (voice)"
4925,5004,"Additional Voices (voice)"
4926,5005,"Additional Voices (voice)"
4927,5006,"Additional Voices (voice)"
4928,5007,"Additional Voices (voice)"
4929,5008,"Additional Voices (voice)"
4930,5009,"Additional Voices (voice)"
4931,5010,"Additional Voices (voice)"
4932,5011,"Additional Voices (voice)"
4933,5012,"Additional Voices (voice)"
4934,5013,"Additional Voices (voice)"
4935,5014,"Additional Voices (voice)"
4936,5015,"Additional Voices (voice)"
4937,5016,"Additional Voices (voice)"
4938,5017,"Additional Voices (voice)"
4939,5018,"Chunk (voice) (scenes deleted)"
4940,5019,"Sheila Limberfin (voice) (scenes deleted)"
4941,5020,"Rock (voice) (scenes deleted)"
4942,5021,"Doris Flipkitz (voice) (scenes deleted)"
4943,5022,"Principal Todd Moss"
4944,5023,"Miss Tracy Milford"
4945,5024,"Senator John Lerman"
4946,5025,"Red"
4947,5026,"Mark 'Dags' D'Agastino"
4948,5027,"Reggie Barry"
4949,5028,"Miosky (as Eric 'Sparky' Edwards)"
4950,5029,"Travis Lindsey"
4951,5030,"Herbert Jones"
4952,5031,"Carla Morgan (as Tara Charendoff)"
4953,5032,"Meg Smith (as Nicole deBoer)"
4954,5033,"Steve Nisser"
4955,5034,"Lisa Perkins"
4956,5035,"Wanda Baker"
4957,5036,"Barry 'Virus' Kremmer"
4958,5037,"Shirley"
4959,5038,"Mr. Bloom"
4960,5039,"Mrs. Winston"
4961,5040,"Larry Diplo"
4962,5041,"Mr. Woo"
4963,5042,"Mrs. Woo"
4964,5043,"Wong Woo"
4965,5044,"Pablo"
4966,5045,"Du Mi Wong"
4967,5046,"Frank Hardin"
4968,5047,"President Davis"
4969,5048,"Teen Girl in Film - Susie"
4970,5049,"Teen Boy in Film - Fast Eddie (as Philip De Wilde)"
4971,5050,"Doctor in Film"
4972,5051,"Lerman's Limo Driver"
4973,5052,"Ish"
4974,5053,"Detective"
4975,5054,"Hotel Registration Clerk - Peggy"
4976,5055,"Mandy - Twin #1"
4977,5056,"Candy - Twin #2"
4978,5057,"Senator Johnson"
4979,5058,"Senator Duffield"
4980,5059,"Congressional Aide"
4981,5060,"Honor Guard (as Michael Kohut)"
4982,5061,"Congressional Chairman"
4983,5062,"Teen Boy - Rick"
4984,5063,"Teen Girl - Caroline"
4985,5064,"Press Member"
4986,5065,"Gus Freely - TV Reporter (as Robert Bidman)"
4987,5066,"Scared Little Girl"
4988,5067,"Nurse in Porno Movie"
4989,5068,"Student whom Miosky takes soda away from (uncredited)"
4990,5069,"Terry Malloy"
4991,5070,"Father Barry"
4992,5071,"Johnny Friendly"
4993,5072,"Charley 'the Gent' Malloy"
4994,5073,"Timothy J. 'Kayo' Dugan"
4995,5074,"Glover"
4996,5075,"Big Mac"
4997,5076,"Truck"
4998,5077,"Tullio"
4999,5078,"'Pop' Doyle (as John Hamilton)"
5000,5079,"Mutt"
5001,5080,"Moose"
5002,5081,"Luke"
5003,5082,"Jimmy"
5004,5083,"Barney"
5005,5084,"Edie Doyle"
5006,5085,"Johnny's banker"
5007,5086,"Specs"
5008,5087,"Gillette (as Marty Balsam)"
5009,5088,"Slim"
5010,5089,"Tommy Collins"
5011,5090,"Mrs. Collins"
5012,5091,"Sidney (uncredited)"
5013,5092,"Dues Collector (uncredited)"
5014,5093,"Bit Part (uncredited)"
5015,5094,"Bit (uncredited)"
5016,5095,"Bit (uncredited)"
5017,5096,"Jocko (uncredited)"
5018,5097,"Mother of a Longshoreman (uncredited)"
5019,5098,"Longshoreman (uncredited)"
5020,5099,"Bit part (uncredited)"
5021,5100,"Cab driver (uncredited)"
5022,5101,"Longshoreman (uncredited)"
5023,5102,"Himself"
42602,5102,"Walter"
42603,5102,"Sweet Daddy Dee"
42604,5102,"Bubba J"
42605,5102,"Peanut"
42606,5102,"José Jalapeño on a Stick"
5024,5103,"Ted Crawford"
5025,5104,"Willy Beachum"
5026,5105,"DA Joe Lobruto"
5027,5106,"Nikki Gardner"
5028,5107,"Jennifer Crawford"
5029,5108,"Lt. Robert 'Rob' Nunally"
5030,5109,"Detective Flores"
5031,5110,"Judge Robinson"
5032,5111,"Judge Gardner"
5033,5112,"Norman Foster"
5034,5113,"Judge Moran"
5035,5114,"Mona"
5036,5115,"Resident"
5037,5116,"Ciro (as Carlos Cervantes)"
5038,5117,"Dr. Marion Kang"
5039,5118,"Assistant Hotel Manager"
5040,5119,"Gladys"
5041,5120,"Lee Gardner"
5042,5121,"Peg Gardner"
5043,5122,"Uniform Cop"
5044,5123,"Opera Singer"
5045,5124,"Public Defender"
5046,5125,"Messenger"
5047,5126,"Karla"
5048,5127,"Crawford\s Secretary"
5049,5128,"Judge Joseph Pincus"
5050,5129,"NTSB Guy"
5051,5130,"Moran\s Bailiff"
5052,5131,"Burt Wooton"
5053,5132,"Cop"
5054,5133,"SWAT Medic"
5055,5134,"Wooton Sims Receptionist"
5056,5135,"Bailiff"
5057,5136,"Bailiff"
5058,5137,"Attorney Apley"
5059,5138,"Orderly"
5060,5139,"Orderly"
5061,5140,"Kid"
5062,5141,"Kid"
5063,5142,"Kid"
5064,5143,"Kid"
5065,5144,"Kid"
5066,5145,"Russian Man (as Michael Khmourov)"
5067,5146,"Russian Woman"
5068,5147,"Public Defender for the Russians"
5069,5148,"Russian Translator"
5070,5149,"Detective"
5071,5150,"Lobruto's Secretary"
5072,5151,"Evidence Room Cop"
5073,5152,"Courtroom Observer (uncredited)"
5074,5153,"News Reporter (uncredited)"
5075,5154,"Mrs. Lee Gardner (uncredited)"
5076,5155,"Barista (uncredited)"
5077,5156,"Bartender (uncredited)"
5078,5157,"Lady in the court room (uncredited)"
5079,5158,"Opera Goer (uncredited)"
5080,5159,"Medical Technician (uncredited)"
5081,5160,"Opera Goer (uncredited)"
5082,5161,"Dancer (uncredited)"
5083,5162,"Sherry Swanson"
5084,5163,"Dorothy Washington"
5085,5164,"Desi"
5086,5165,"Sabrina"
5087,5166,"Parole Officer Hernandez"
5088,5167,"Parole Officer Murphy"
5089,5168,"Andy Kelly"
5090,5169,"Bobby Swanson"
5091,5170,"Lynette Swanson"
5092,5171,"Alexis Parks"
5093,5172,"Mr. Monroe"
5094,5173,"Dean Walker"
5095,5174,"Bob Swanson Sr."
5096,5175,"Marcia Swanson"
5097,5176,"Child at Birthday Party"
5098,5177,"Rest Stop Mother"
5099,5178,"Rest Stop Child"
5100,5179,"AA Member (uncredited)"
5101,5180,"AA Member #1 (uncredited)"
5102,5181,"Job Trainer (uncredited)"
5103,5182,"AA Member (uncredited)"
5104,5183,"Shooting Gallery Junkie (uncredited)"
5105,5184,"Zak (uncredited)"
5106,5185,"Bus Driver (uncredited)"
5107,5186,"Mr. Fantastic"
42607,5186,"Reed Richards"
5108,5187,"Invisible Woman"
42608,5187,"Susan Storm"
5109,5188,"Human Torch"
42609,5188,"Johnny Storm"
5110,5189,"The Thing"
42610,5189,"Ben Grimm"
5111,5190,"Dr. Doom"
42611,5190,"Victor Von Doom"
5112,5191,"Alicia Masters"
5113,5192,"General Hager"
5114,5193,"The Silver Surfer (voice)"
5115,5194,"The Silver Surfer"
5116,5195,"Captain Raye"
5117,5196,"Wedding Minister"
5118,5197,"Mr. Sherman"
42612,5197,"Rafke"
5119,5198,"Anchorwoman"
5120,5199,"Anchorman"
5121,5200,"Baxter Building Doorman"
5122,5201,"Tailor"
5123,5202,"Hot Party Girl #1"
5124,5203,"Hot Party Girl #2"
5125,5204,"Hot Party Girl #3"
5126,5205,"Club DJ"
5127,5206,"Dr. Jeff Wagner"
5128,5207,"Guard #1 (as Ben Ayers)"
5129,5208,"Johnny\s Wedding Date"
5130,5209,"New York Pedestrian"
5131,5210,"New York Teen Girl #1"
5132,5211,"New York Teen Girl #2"
5133,5212,"New York Teen Girl #3"
5134,5213,"Fan Four Receptionist"
5135,5214,"Lieutenant"
5136,5215,"Airline Woman"
5137,5216,"Entertainment Reporter"
5138,5217,"Fox News Reporter"
5139,5218,"Pub Owner"
5140,5219,"Gift Shop Kid"
5141,5220,"Flower Girl"
5142,5221,"Himself - Rejected Wedding Guest"
5143,5222,"Wedding Planner"
5144,5223,"Wedding Security"
5145,5224,"Japanese Fisherman"
5146,5225,"Japanese Fisherman"
5147,5226,"Egyptian Tour Guide"
5148,5227,"Gift Shop Employee (uncredited)"
5149,5228,"Danish News Anchor (uncredited)"
5150,5229,"Welder (uncredited)"
5151,5230,"Evan Baxter"
5152,5231,"God"
5153,5232,"Joan Baxter"
5154,5233,"Dylan Baxter"
5155,5234,"Jordan Baxter"
5156,5235,"Ryan Baxter"
5157,5236,"Congressman Long"
5158,5237,"Rita"
5159,5238,"Marty"
5160,5239,"Eugene"
5161,5240,"Eve Adams"
5162,5241,"Congressman Burrows"
5163,5242,"Evan's Staffer"
5164,5243,"Evan's Staffer (as Ralph Harris)"
5165,5244,"Evan's Staffer"
5166,5245,"Builder"
5167,5246,"Delivery Guy"
5168,5247,"Mail Person"
5169,5248,"CNN Reporter"
5170,5249,"Ark Reporter"
5171,5250,"Ark Reporter"
5172,5251,"Ark Reporter (as Jeremiah W. Birkett)"
5173,5252,"Ark Reporter"
5174,5253,"Ark Reporter"
5175,5254,"Ark Reporter"
5176,5255,"Ark Reporter"
5177,5256,"Officer Collins"
5178,5257,"Capitol Policeman"
5179,5258,"Capitol Policeman"
5180,5259,"Congressman Dodd"
5181,5260,"Congressman Hughes"
5182,5261,"Congressman Stamp"
5183,5262,"Staffer"
5184,5263,"Staffer"
5185,5264,"Staffer"
5186,5265,"Staffer"
5187,5266,"Staffer"
5188,5267,"Staffer"
5189,5268,"Staffer"
5190,5269,"Staffer"
5191,5270,"Staffer"
5192,5271,"Staffer"
5193,5272,"Staffer"
5194,5273,"Staffer"
5195,5274,"Staffer"
5196,5275,"Neighbor"
5197,5276,"Neighbor"
5198,5277,"Neighbor"
5199,5278,"Neighbor"
5200,5279,"Neighbor"
5201,5280,"Neighbor"
5202,5281,"Neighbor"
5203,5282,"Neighbor"
5204,5283,"Neighbor"
5205,5284,"Newsroom Camera Operator"
5206,5285,"Newsroom Camera Operator"
5207,5286,"Court Stenographer"
5208,5287,"Congressional Reporter"
5209,5288,"Officer M. Gilbert"
5210,5289,"Officer B. McKenzie"
5211,5290,"Newsroom Stage Manager"
5212,5291,"Local Weatherman"
5213,5292,"Network Reporter"
5214,5293,"Network Reporter (as Bridget Ann White)"
5215,5294,"Reporter in Evan's Office"
5216,5295,"Fish 'n' Chips Patron"
5217,5296,"Fish 'n' Chips Patron"
5218,5297,"Committee Member"
5219,5298,"Committee Member"
5220,5299,"Committee Member"
5221,5300,"Committee Member"
5222,5301,"Committee Member"
5223,5302,"Committee Member"
5224,5303,"Committee Member"
5225,5304,"Committee Member"
5226,5305,"Congressperson"
5227,5306,"Congressperson"
5228,5307,"Congressperson"
5229,5308,"Congressperson"
5230,5309,"Congressperson"
5231,5310,"Congressperson"
5232,5311,"Congressperson"
5233,5312,"Congressperson"
5234,5313,"Congressperson"
5235,5314,"Congressperson"
5236,5315,"Congressperson"
5237,5316,"Congressperson"
5238,5317,"Congressperson"
5239,5318,"Congressperson"
5240,5319,"Congressperson"
5241,5320,"Congressperson"
5242,5321,"Congressperson"
5243,5322,"Congressperson"
5244,5323,"Himself"
5245,5324,"Congressman (uncredited)"
5246,5325,"Wrecking Ball Operator (uncredited)"
5247,5326,"Neighbor (uncredited)"
5248,5327,"Congress person (uncredited)"
5249,5328,"SWAT Officer (uncredited)"
5250,5329,"Susan Ortega - News Anchor (uncredited)"
5251,5330,"Congressman (uncredited)"
5252,5331,"Reporter (uncredited)"
5253,5332,"Neighbor (uncredited)"
5254,5333,"Congressperson (uncredited)"
5255,5334,"Tattooed Driver (uncredited)"
5256,5335,"Neighbor (uncredited)"
5257,5336,"Reporter (uncredited)"
5258,5337,"Neighbor (uncredited)"
5259,5338,"A photographer (uncredited)"
5260,5339,"Businesswoman (uncredited)"
5261,5340,"Ark Reporter (uncredited)"
5262,5341,"Congressman (uncredited)"
5263,5342,"Capitol Police Officer (uncredited)"
5264,5343,"Congressional Staffer (uncredited)"
5265,5344,"News Reporter (uncredited)"
5266,5345,"Congressman Long's Aide (uncredited)"
5267,5346,"Steve Carell's Parade Car Driver (uncredited)"
5268,5347,"Congressional Staffer (uncredited)"
5269,5348,"Boy in Restaurant (uncredited)"
5270,5349,"Neighbor (uncredited)"
5271,5350,"Ark Reporter (uncredited)"
5272,5351,"Construction Worker (uncredited)"
5273,5352,"Himself"
5274,5353,"Robot"
42613,5353,"Additional Cast"
5275,5354,"Star"
42614,5354,"Additional Cast"
5276,5355,"Creature"
42615,5355,"Additional Cast"
5277,5356,"Star"
42616,5356,"Astronaut with Keyboard"
42617,5356,"Additional Cast"
5278,5357,"Additional Cast"
5279,5358,"Animal"
42618,5358,"Solar System"
42619,5358,"Additional Cast"
5280,5359,"Joke"
42620,5359,"Rocket"
42621,5359,"Additional Cast"
5281,5360,"Additonal Cast"
5282,5361,"Gum swapping Kisser"
5283,5362,"Ears"
42622,5362,"Astronaut with Accordion"
42623,5362,"Additional Cast (uncredited)"
5284,5363,"Additional Cast (uncredited)"
5285,5364,"Himself"
5286,5365,"Himself"
5287,5366,"Mr. Ludlow (boss) (segment ""New York Office"")"
5288,5367,"Theresa (wife) (segment ""New York Office"")"
5289,5368,"Cheyanne (daughter) (segment ""New York Office"")"
5290,5369,"Assistant (segment ""New York Office"")"
5291,5370,"Herself"
5292,5371,"Herself"
5293,5372,"Himself"
5294,5373,"Himself (uncredited)"
5295,5374,"Himself (uncredited)"
5296,5375,"Himself (uncredited)"
5297,5376,"Himself (uncredited)"
5298,5377,"Himself (uncredited)"
5299,5378,"Herself (uncredited)"
5300,5379,"Himself (uncredited)"
5301,5380,"Stan Marsh"
42624,5380,"Eric Cartman"
42625,5380,"Satan"
42626,5380,"Mr. Herbert Garrison"
42627,5380,"Phillip Niles Argyle"
42628,5380,"Randy Marsh"
42629,5380,"Tom - News Reporter"
42630,5380,"Midget In A Bikini"
42631,5380,"Ticket Taker"
42632,5380,"Canadian Ambassador"
42633,5380,"Bombardiers"
42634,5380,"Mr. Mackey"
42635,5380,"Army General"
42636,5380,"Ned Gerblanski"
42637,5380,"Additional Voices (v"
5302,5381,"Kyle Broflovski"
42638,5381,"Kenny McCormick"
42639,5381,"Saddam Hussein"
42640,5381,"Terrance Henry Stoot"
42641,5381,"Jimbo Kearn"
42642,5381,"Gerald Broflovski"
42643,5381,"Bill Gates"
42644,5381,"Additional Voices (voice)"
5303,5382,"Liane Cartman"
42645,5382,"Sheila Broflovski"
42646,5382,"Sharon Marsh"
42647,5382,"Wendy Testeberger"
42648,5382,"Clitoris"
42649,5382,"Additional Voices (voice)"
5304,5383,"Chef (voice)"
5305,5384,"Ike Broflovski (voice)"
5306,5385,"Ike Broflovski (voice)"
5307,5386,"Ike Broflovski (voice) (as Francesca Clifford)"
5308,5387,"Man In Theatre (voice)"
5309,5388,"Woman In Theatre (voice)"
5310,5389,"Bebe Stevens (voice)"
5311,5390,"Dr. Gouache (voice)"
5312,5391,"Conan O'Brien (voice)"
5313,5392,"Brooke Shields (voice)"
5314,5393,"The Baldwin Brothers (voice)"
5315,5394,"Dr. Vosknocker (voice)"
5316,5395,"Canadian Fighter Pilot (voice)"
5317,5396,"Winona Ryder (voice) (as Toddy E. Walters)"
5318,5397,"American Soldier #1 (voice)"
5319,5398,"American Soldier #2 (voice)"
5320,5399,"Kenny's Goodbye (voice)"
5321,5400,"Gregory (singing voice) (uncredited)"
5322,5401,"Casey Jones"
42650,5401,"Whit"
5323,5402,"April O'Neil"
5324,5403,"Walker"
5325,5404,"Lord Norinaga"
5326,5405,"Mitsu"
5327,5406,"Leonardo"
5328,5407,"Raphael"
5329,5408,"Donatello"
5330,5409,"Michaelangelo"
5331,5410,"Kenshin"
5332,5411,"Niles"
5333,5412,"Benkei (Honor Guard #1)"
5334,5413,"Honor Guard #2 (as Steven Getson Akahoshi)"
5335,5414,"Honor Guard #3"
5336,5415,"Honor Guard #4"
5337,5416,"Yoshi"
5338,5417,"Grandfather"
5339,5418,"Jailer"
5340,5419,"Young Priest"
5341,5420,"Sam"
5342,5421,"Dave"
5343,5422,"Murata"
5344,5423,"Rider"
5345,5424,"Blacksmith"
5346,5425,"Michaelangelo (voice)"
5347,5426,"Leonardo (voice)"
5348,5427,"Raphael (voice)"
5349,5428,"Splinter (voice)"
5350,5429,"Donatello (voice)"
5351,5430,"April O'Neil"
5352,5431,"Professor Jordan Perry"
5353,5432,"Leonardo"
42651,5432,"News Room Staff"
5354,5433,"Michaelangelo"
42652,5433,"Soho Man"
5355,5434,"Donatello"
42653,5434,"Foot #3"
5356,5435,"Raphael (as Kenn Troum)"
5357,5436,"Splinter (voice)"
5358,5437,"Keno"
5359,5438,"Shredder"
5360,5439,"Tatsu (as Toshihiro Obata)"
5361,5440,"Chief Sterns"
5362,5441,"Rahzar"
5363,5442,"Tokka"
5364,5443,"Super Shredder"
5365,5444,"Parlor Owner"
5366,5445,"Parlor Assistant"
5367,5446,"Teenage Girl"
5368,5447,"Thug #1"
5369,5448,"Soho Woman"
5370,5449,"Foot #1"
5371,5450,"Foot #2"
5372,5451,"Freddy"
5373,5452,"Crew Member"
5374,5453,"TGRI Assistant #1"
5375,5454,"TGRI Worker"
5376,5455,"TGRI Assistant #2"
5377,5456,"News Manager"
5378,5457,"Teenage Thug"
5379,5458,"Foot Recruiter"
5380,5459,"Old Woman"
5381,5460,"Old Man"
5382,5461,"Audience Man"
5383,5462,"Audience Woman"
5384,5463,"Himself"
5385,5464,"Disc Jockey"
5386,5465,"Dancer #1"
5387,5466,"Dancer #2"
5388,5467,"Dancer #3"
5389,5468,"Promoter (as Greg Salata)"
5390,5469,"Michaelangelo (voice)"
5391,5470,"Leonardo (voice)"
5392,5471,"Raphael (voice)"
5393,5472,"Donatello (voice)"
5394,5473,"Shredder (voice)"
5395,5474,"Tatsu (voice)"
5396,5475,"Rahzar"
42654,5475,"Tokka (voice)"
5397,5476,"Foot soldier"
5398,5477,"Subway Commutor (uncredited)"
5399,5478,"Lex Diamonds (uncredited)"
5400,5479,"The Pizza Man (uncredited)"
5401,5480,"Rahzar (Animatronic Puppeteer) (uncredited)"
5402,5481,"Audience man (uncredited)"
5403,5482,"Raphael"
42655,5482,"Man In Cab (voice)"
5404,5483,"Michaelangelo"
42656,5483,"Pizza Man"
5405,5484,"Donatello"
42657,5484,"Foot Messenger"
5406,5485,"Leonardo"
42658,5485,"Gang Leader"
5407,5486,"Michaelangelo (voice)"
5408,5487,"Donatello (voice)"
5409,5488,"Leonardo (voice)"
5410,5489,"April O'Neil"
5411,5490,"Casey Jones"
5412,5491,"Danny Pennington"
5413,5492,"Splinter (voice)"
5414,5493,"The Shredder"
42659,5493,"Oroko Saki"
5415,5494,"Tatsu (as Toshishiro Obata)"
5416,5495,"The Shredder"
42660,5495,"Oroko Saki (voice)"
5417,5496,"Tatsu (voice)"
5418,5497,"Charles Pennington"
5419,5498,"Chief Sterns"
5420,5499,"Head Thug"
5421,5500,"June"
5422,5501,"Cab Driver"
5423,5502,"Movie Hoodlum #1 (as Joseph D'Onofrio)"
5424,5503,"Movie Hoodlum #2 (as John D. Ward)"
5425,5504,"Shinsho"
5426,5505,"Charles' Secretary"
5427,5506,"Technician"
5428,5507,"New Recruit"
5429,5508,"Talkative Foot #1"
5430,5509,"Talkative Foot #2 (as Kenn Troum)"
5431,5510,"Tall Teen"
5432,5511,"Beaten Teen (as Joshua Bo Lozoff)"
5433,5512,"Police Officer #1"
5434,5513,"Police Officer #2"
5435,5514,"Foot soldier"
5436,5515,"New York City Citizen (uncredited)"
5437,5516,"Thug (uncredited)"
5438,5517,"Pedestrian (uncredited)"
5439,5518,"Thug (uncredited)"
5440,5519,"Central Park Robbery bystander (uncredited)"
5441,5520,"Gangster (uncredited)"
5442,5521,"Thug (uncredited)"
5443,5522,"John R. Cash"
5444,5523,"June Carter"
5445,5524,"Vivian Cash"
5446,5525,"Ray Cash"
5447,5526,"Sam Phillips"
5448,5527,"Luther Perkins"
5449,5528,"Marshall Grant"
5450,5529,"Carrie Cash"
5451,5530,"Elvis Presley"
5452,5531,"Jerry Lee Lewis (as Waylon Malloy Payne)"
5453,5532,"Waylon Jennings"
5454,5533,"Maybelle Carter"
5455,5534,"Ezra Carter"
5456,5535,"W.S. 'Fluke' Holland"
5457,5536,"Roy Orbison"
5458,5537,"Carl Perkins"
5459,5538,"Young J.R."
5460,5539,"Young Jack Cash"
5461,5540,"Young Reba Cash"
5462,5541,"Reba Cash"
5463,5542,"Tommy Cash at 5"
5464,5543,"Rosanne Cash"
5465,5544,"Kathy Cash"
5466,5545,"Cindy Cash (as Delaney Marie Keefe)"
5467,5546,"Carlene Carter"
5468,5547,"Diner Waitress"
5469,5548,"Inmate"
5470,5549,"Warden"
5471,5550,"Maid at Door"
5472,5551,"Texarkana Stage Manager (as Alan Gardner)"
5473,5552,"Texarkana MC"
5474,5553,"Armory MC"
5475,5554,"Armory Stage Manager"
5476,5555,"Lady in the Aisle"
5477,5556,"Five and Dime Manager"
5478,5557,"El Paso Taxi Driver"
5479,5558,"Record Executive"
5480,5559,"F.B.I. Man"
5481,5560,"Bank Teller"
5482,5561,"Pill Man"
5483,5562,"JR's Agent"
5484,5563,"A & R Man #1"
5485,5564,"A & R Man #2"
5486,5565,"Dyess Doctor"
5487,5566,"Lissome Girl (as Clare Johnson)"
5488,5567,"Donzil (as Michael Ingersoll)"
5489,5568,"Sheriff"
5490,5569,"Musician (as Jean-Paul McNeely)"
5491,5570,"NCO"
5492,5571,"Neighbor Woman"
5493,5572,"Wanda (as Amy Kudela)"
